#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_nol_5;Nol 5;;;;;;;;;;;;;x
b_nol_6;Nol 6;;;;;;;;;;;;;x
b_nol_7;Nol 7;;;;;;;;;;;;;x
b_nol_8;Nol 8;;;;;;;;;;;;;x
b_nordlanden_1;Nordlanden 1;;;;;;;;;;;;;x
b_nordlanden_2;Nordlanden 2;;;;;;;;;;;;;x
b_nordlanden_3;Nordlanden 3;;;;;;;;;;;;;x
b_nordlanden_4;Nordlanden 4;;;;;;;;;;;;;x
b_nordlanden_5;Nordlanden 5;;;;;;;;;;;;;x
b_nordlanden_6;Nordlanden 6;;;;;;;;;;;;;x
b_nordlanden_7;Nordlanden 7;;;;;;;;;;;;;x
b_nordlanden_8;Nordlanden 8;;;;;;;;;;;;;x
b_orai_1;Orai;;;;;;;;;;;;;x
b_orai_2;Abin-Vheger;;;;;;;;;;;;;x
b_orai_3;Bhene;;;;;;;;;;;;;x
b_orai_4;Es'hidha;;;;;;;;;;;;;x
b_orai_5;Orai 5;;;;;;;;;;;;;x
b_orai_6;Orai 6;;;;;;;;;;;;;x
b_orai_7;Orai 7;;;;;;;;;;;;;x
b_orai_8;Orai 8;;;;;;;;;;;;;x
b_parash_1;Parash;;;;;;;;;;;;;x
b_parash_2;Strakh;;;;;;;;;;;;;x
b_parash_3;Yndrath;;;;;;;;;;;;;x
b_parash_4;Parash 4;;;;;;;;;;;;;x
b_parash_5;Parash 5;;;;;;;;;;;;;x
b_parash_6;Parash 6;;;;;;;;;;;;;x
b_parash_7;Parash 7;;;;;;;;;;;;;x
b_parash_8;Parash 8;;;;;;;;;;;;;x
b_perina_1;Perina;;;;;;;;;;;;;x
b_perina_2;Kininaé'an oro;;;;;;;;;;;;;x
b_perina_3;Derien;;;;;;;;;;;;;x
b_perina_4;Perina 4;;;;;;;;;;;;;x
b_perina_5;Perina 5;;;;;;;;;;;;;x
b_perina_6;Perina 6;;;;;;;;;;;;;x
b_perina_7;Perina 7;;;;;;;;;;;;;x
b_perina_8;Perina 8;;;;;;;;;;;;;x
b_prowe_1;Dann;;;;;;;;;;;;;x
b_prowe_2;Varna;;;;;;;;;;;;;x
b_prowe_3;Prowe 3;;;;;;;;;;;;;x
b_prowe_4;Prowe 4;;;;;;;;;;;;;x
b_prowe_5;Prowe 5;;;;;;;;;;;;;x
b_prowe_6;Prowe 6;;;;;;;;;;;;;x
b_prowe_7;Prowe 7;;;;;;;;;;;;;x
b_prowe_8;Prowe 8;;;;;;;;;;;;;x
b_qarom_1;Qarom;;;;;;;;;;;;;x
b_qarom_2;Aghral;;;;;;;;;;;;;x
b_qarom_3;Erzash;;;;;;;;;;;;;x
b_qarom_4;Qarom 4;;;;;;;;;;;;;x
b_qarom_5;Qarom 5;;;;;;;;;;;;;x
b_qarom_6;Qarom 6;;;;;;;;;;;;;x
b_qarom_7;Qarom 7;;;;;;;;;;;;;x
b_qarom_8;Qarom 8;;;;;;;;;;;;;x
b_qatada_1;Qatada;;;;;;;;;;;;;x
b_qatada_2;Kholon-renk-Ghor-Drezin;;;;;;;;;;;;;x
b_qatada_3;Strighil;;;;;;;;;;;;;x
b_qatada_4;Svrox;;;;;;;;;;;;;x
b_qatada_5;Qatada 5;;;;;;;;;;;;;x
b_qatada_6;Qatada 6;;;;;;;;;;;;;x
b_qatada_7;Qatada 7;;;;;;;;;;;;;x
b_qatada_8;Qatada 8;;;;;;;;;;;;;x
b_ragash_1;Qara;;;;;;;;;;;;;x
b_ragash_2;Peraga;;;;;;;;;;;;;x
b_ragash_3;Ragash 3;;;;;;;;;;;;;x
b_ragash_4;Ragash 4;;;;;;;;;;;;;x
b_ragash_5;Ragash 5;;;;;;;;;;;;;x
b_ragash_6;Ragash 6;;;;;;;;;;;;;x
b_ragash_7;Ragash 7;;;;;;;;;;;;;x
b_ragash_8;Ragash 8;;;;;;;;;;;;;x
b_ramnesney_1;Ramnesney;;;;;;;;;;;;;x
b_ramnesney_2;Laer;;;;;;;;;;;;;x
b_ramnesney_3;Wella;;;;;;;;;;;;;x
b_ramnesney_4;Ramnesney 4;;;;;;;;;;;;;x
b_ramnesney_5;Ramnesney 5;;;;;;;;;;;;;x
b_ramnesney_6;Ramnesney 6;;;;;;;;;;;;;x
b_ramnesney_7;Ramnesney 7;;;;;;;;;;;;;x
b_ramnesney_8;Ramnesney 8;;;;;;;;;;;;;x
b_rim_1;Finvarik;;;;;;;;;;;;;x
b_rim_2;Alarik;;;;;;;;;;;;;x
b_rim_3;Marnoc;;;;;;;;;;;;;x
b_rim_4;Rim 4;;;;;;;;;;;;;x
b_rim_5;Rim 5;;;;;;;;;;;;;x
b_rim_6;Rim 6;;;;;;;;;;;;;x
b_rim_7;Rim 7;;;;;;;;;;;;;x
b_rim_8;Rim 8;;;;;;;;;;;;;x
b_rinya_1;Rinya 1;;;;;;;;;;;;;x
b_rinya_2;Rinya 2;;;;;;;;;;;;;x
b_rinya_3;Rinya 3;;;;;;;;;;;;;x
b_rinya_4;Rinya 4;;;;;;;;;;;;;x
b_rinya_5;Rinya 5;;;;;;;;;;;;;x
b_rinya_6;Rinya 6;;;;;;;;;;;;;x
b_rinya_7;Rinya 7;;;;;;;;;;;;;x
b_rinya_8;Rinya 8;;;;;;;;;;;;;x
b_rubis_1;Rubis;;;;;;;;;;;;;x
b_rubis_2;Astran;;;;;;;;;;;;;x
b_rubis_3;Rubis 3;;;;;;;;;;;;;x
b_rubis_4;Rubis 4;;;;;;;;;;;;;x
b_rubis_5;Rubis 5;;;;;;;;;;;;;x
b_rubis_6;Rubis 6;;;;;;;;;;;;;x
b_rubis_7;Rubis 7;;;;;;;;;;;;;x
b_rubis_8;Rubis 8;;;;;;;;;;;;;x
b_savirah_1;Savirah;;;;;;;;;;;;;x
b_savirah_2;Wembsal;;;;;;;;;;;;;x
b_savirah_3;Ikamur;;;;;;;;;;;;;x
b_savirah_4;Dan;;;;;;;;;;;;;x
b_savirah_5;Reh;;;;;;;;;;;;;x
b_savirah_6;Savirah 6;;;;;;;;;;;;;x
b_savirah_7;Savirah 7;;;;;;;;;;;;;x
b_savirah_8;Savirah 8;;;;;;;;;;;;;x
b_seredan_1;Dunreith;;;;;;;;;;;;;x
b_seredan_2;Gereigh;;;;;;;;;;;;;x
b_seredan_3;Tene;;;;;;;;;;;;;x
b_seredan_4;St Faulk;;;;;;;;;;;;;x
b_seredan_5;Skenetrip;;;;;;;;;;;;;x
b_seredan_6;Seredan 6;;;;;;;;;;;;;x
b_seredan_7;Seredan 7;;;;;;;;;;;;;x
b_seredan_8;Seredan 8;;;;;;;;;;;;;x
b_siana_1;Siana 1;;;;;;;;;;;;;x
b_siana_2;Siana 2;;;;;;;;;;;;;x
b_siana_3;Siana 3;;;;;;;;;;;;;x
b_siana_4;Siana 4;;;;;;;;;;;;;x
b_siana_5;Siana 5;;;;;;;;;;;;;x
b_siana_6;Siana 6;;;;;;;;;;;;;x
b_siana_7;Siana 7;;;;;;;;;;;;;x
b_siana_8;Siana 8;;;;;;;;;;;;;x
b_sidra_1;Egida;;;;;;;;;;;;;x
b_sidra_2;Sidra 2;;;;;;;;;;;;;x
b_sidra_3;Sidra 3;;;;;;;;;;;;;x
b_sidra_4;Sidra 4;;;;;;;;;;;;;x
b_sidra_5;Sidra 5;;;;;;;;;;;;;x
b_sidra_6;Sidra 6;;;;;;;;;;;;;x
b_sidra_7;Sidra 7;;;;;;;;;;;;;x
b_sidra_8;Sidra 8;;;;;;;;;;;;;x
b_sirmon_1;Qatha;;;;;;;;;;;;;x
b_sirmon_2;Savher;;;;;;;;;;;;;x
b_sirmon_3;Sirmon 3;;;;;;;;;;;;;x
b_sirmon_4;Sirmon 4;;;;;;;;;;;;;x
b_sirmon_5;Sirmon 5;;;;;;;;;;;;;x
b_sirmon_6;Sirmon 6;;;;;;;;;;;;;x
b_sirmon_7;Sirmon 7;;;;;;;;;;;;;x
b_sirmon_8;Sirmon 8;;;;;;;;;;;;;x
b_skywif_1;Alantulw;;;;;;;;;;;;;x
b_skywif_2;Cianag;;;;;;;;;;;;;x
b_skywif_3;Filey;;;;;;;;;;;;;x
b_skywif_4;Ruda;;;;;;;;;;;;;x
b_skywif_5;Irinn;;;;;;;;;;;;;x
b_skywif_6;Untulw;;;;;;;;;;;;;x
b_skywif_7;Skywif 7;;;;;;;;;;;;;x
b_skywif_8;Skywif 8;;;;;;;;;;;;;x
b_sydlanden_1;Sydlanden 1;;;;;;;;;;;;;x
b_sydlanden_2;Sydlanden 2;;;;;;;;;;;;;x
b_sydlanden_3;Sydlanden 3;;;;;;;;;;;;;x
b_sydlanden_4;Sydlanden 4;;;;;;;;;;;;;x
b_sydlanden_5;Sydlanden 5;;;;;;;;;;;;;x
b_sydlanden_6;Sydlanden 6;;;;;;;;;;;;;x
b_sydlanden_7;Sydlanden 7;;;;;;;;;;;;;x
b_sydlanden_8;Sydlanden 8;;;;;;;;;;;;;x
b_tagada_1;Tagada;;;;;;;;;;;;;x
b_tagada_2;Ikham-renk-Ghor;;;;;;;;;;;;;x
b_tagada_3;Hamir;;;;;;;;;;;;;x
b_tagada_4;Morbiva;;;;;;;;;;;;;x
b_tagada_5;Tagada 5;;;;;;;;;;;;;x
b_tagada_6;Tagada 6;;;;;;;;;;;;;x
b_tagada_7;Tagada 7;;;;;;;;;;;;;x
b_tagada_8;Tagada 8;;;;;;;;;;;;;x
b_tain_1;Tain;;;;;;;;;;;;;x
b_tain_2;Todhaidh;;;;;;;;;;;;;x
b_tain_3;Usiarach;;;;;;;;;;;;;x
b_tain_4;Tain 4;;;;;;;;;;;;;x
b_tain_5;Tain 5;;;;;;;;;;;;;x
b_tain_6;Tain 6;;;;;;;;;;;;;x
b_tain_7;Tain 7;;;;;;;;;;;;;x
b_tain_8;Tain 8;;;;;;;;;;;;;x
b_tarna_1;Treigh;;;;;;;;;;;;;x
b_tarna_2;Grike;;;;;;;;;;;;;x
b_tarna_3;Tarna 3;;;;;;;;;;;;;x
b_tarna_4;Tarna 4;;;;;;;;;;;;;x
b_tarna_5;Tarna 5;;;;;;;;;;;;;x
b_tarna_6;Tarna 6;;;;;;;;;;;;;x
b_tarna_7;Tarna 7;;;;;;;;;;;;;x
b_tarna_8;Tarna 8;;;;;;;;;;;;;x
b_tav_sezhi_1;Tav-Sezhi;;;;;;;;;;;;;x
b_tav_sezhi_2;Tav sezhi 2;;;;;;;;;;;;;x
b_tav_sezhi_3;Tav sezhi 3;;;;;;;;;;;;;x
b_tav_sezhi_4;Tav sezhi 4;;;;;;;;;;;;;x
b_tav_sezhi_5;Tav sezhi 5;;;;;;;;;;;;;x
b_tav_sezhi_6;Tav sezhi 6;;;;;;;;;;;;;x
b_tav_sezhi_7;Tav sezhi 7;;;;;;;;;;;;;x
b_tav_sezhi_8;Tav sezhi 8;;;;;;;;;;;;;x
b_tresna_1;Caer Negaidh;;;;;;;;;;;;;x
b_tresna_2;Caer Negaidh (city);;;;;;;;;;;;;x
b_tresna_3;Mela;;;;;;;;;;;;;x
b_tresna_4;Tar;;;;;;;;;;;;;x
b_tresna_5;Aganne;;;;;;;;;;;;;x
b_tresna_6;Tresna 6;;;;;;;;;;;;;x
b_tresna_7;Tresna 7;;;;;;;;;;;;;x
b_tresna_8;Tresna 8;;;;;;;;;;;;;x
b_turin_1;Caer Tuirn;;;;;;;;;;;;;x
b_turin_2;Turina;;;;;;;;;;;;;x
b_turin_3;Korma;;;;;;;;;;;;;x
b_turin_4;Nelly;;;;;;;;;;;;;x
b_turin_5;Miria;;;;;;;;;;;;;x
b_turin_6;Turin 6;;;;;;;;;;;;;x
b_turin_7;Turin 7;;;;;;;;;;;;;x
b_turin_8;Turin 8;;;;;;;;;;;;;x
b_uriens_1;Caer Uriens;;;;;;;;;;;;;x
b_uriens_2;Uriens;;;;;;;;;;;;;x
b_uriens_3;Doralem;;;;;;;;;;;;;x
b_uriens_4;Fardon;;;;;;;;;;;;;x
b_uriens_5;Belos;;;;;;;;;;;;;x
b_uriens_6;Uriens 6;;;;;;;;;;;;;x
b_uriens_7;Uriens 7;;;;;;;;;;;;;x
b_uriens_8;Uriens 8;;;;;;;;;;;;;x
b_uter_1;Caer Elara;;;;;;;;;;;;;x
b_uter_2;Narekh-renk-Ghor;;;;;;;;;;;;;x
b_uter_3;Elara;;;;;;;;;;;;;x
b_uter_4;Ulw;;;;;;;;;;;;;x
b_uter_5;Uter 5;;;;;;;;;;;;;x
b_uter_6;Uter 6;;;;;;;;;;;;;x
b_uter_7;Uter 7;;;;;;;;;;;;;x
b_uter_8;Uter 8;;;;;;;;;;;;;x
b_valash_1;Grond;;;;;;;;;;;;;x
b_valash_2;Jamur;;;;;;;;;;;;;x
b_valash_3;Valash 3;;;;;;;;;;;;;x
b_valash_4;Valash 4;;;;;;;;;;;;;x
b_valash_5;Valash 5;;;;;;;;;;;;;x
b_valash_6;Valash 6;;;;;;;;;;;;;x
b_valash_7;Valash 7;;;;;;;;;;;;;x
b_valash_8;Valash 8;;;;;;;;;;;;;x
b_vastlanden_1;Vastlanden 1;;;;;;;;;;;;;x
b_vastlanden_2;Vastlanden 2;;;;;;;;;;;;;x
b_vastlanden_3;Vastlanden 3;;;;;;;;;;;;;x
b_vastlanden_4;Vastlanden 4;;;;;;;;;;;;;x
b_vastlanden_5;Vastlanden 5;;;;;;;;;;;;;x
b_vastlanden_6;Vastlanden 6;;;;;;;;;;;;;x
b_vastlanden_7;Vastlanden 7;;;;;;;;;;;;;x
b_vastlanden_8;Vastlanden 8;;;;;;;;;;;;;x
b_vastra_dubaral_1;Sornost;;;;;;;;;;;;;x
b_vastra_dubaral_2;Vexial;;;;;;;;;;;;;x
b_vastra_dubaral_3;Ifdel;;;;;;;;;;;;;x
b_vastra_dubaral_4;Vastra dubaral 4;;;;;;;;;;;;;x
b_vastra_dubaral_5;Vastra dubaral 5;;;;;;;;;;;;;x
b_vastra_dubaral_6;Vastra dubaral 6;;;;;;;;;;;;;x
b_vastra_dubaral_7;Vastra dubaral 7;;;;;;;;;;;;;x
b_vastra_dubaral_8;Vastra dubaral 8;;;;;;;;;;;;;x
b_victaron_1;Victaron;;;;;;;;;;;;;x
b_victaron_2;Apax;;;;;;;;;;;;;x
b_victaron_3;Victaron 3;;;;;;;;;;;;;x
b_victaron_4;Victaron 4;;;;;;;;;;;;;x
b_victaron_5;Victaron 5;;;;;;;;;;;;;x
b_victaron_6;Victaron 6;;;;;;;;;;;;;x
b_victaron_7;Victaron 7;;;;;;;;;;;;;x
b_victaron_8;Victaron 8;;;;;;;;;;;;;x
b_vimna_1;Caer Myndar;;;;;;;;;;;;;x
b_vimna_2;Myndar;;;;;;;;;;;;;x
b_vimna_3;Meredith;;;;;;;;;;;;;x
b_vimna_4;Vimna 4;;;;;;;;;;;;;x
b_vimna_5;Vimna 5;;;;;;;;;;;;;x
b_vimna_6;Vimna 6;;;;;;;;;;;;;x
b_vimna_7;Vimna 7;;;;;;;;;;;;;x
b_vimna_8;Vimna 8;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;Donegal Bay;;;;;;;;;;;;;
;Sea of Canarias;;;;;;;;;;;;;
;Bretagne Coast;;;;;;;;;;;;;
;Atlantic;;;;;;;;;;;;;
;Tiveriade Lake;;;;;;;;;;;;;
;Portugal Coast;;;;;;;;;;;;;
;Golfo de Cadiz;;;;;;;;;;;;;
;Coast of Iceland;;;;;;;;;;;;;
;Dead Sea;;;;;;;;;;;;;
;North Atlantic;;;;;;;;;;;;;
;North Atlantic;;;;;;;;;;;;;
;North Sea;;;;;;;;;;;;;
;North Sea;;;;;;;;;;;;;
;North Sea;;;;;;;;;;;;;
;North Sea;;;;;;;;;;;;;
;Sea of Shetland;;;;;;;;;;;;;
;Galway Bay;;;;;;;;;;;;;
;The Minch;;;;;;;;;;;;;
;Moray Firth;;;;;;;;;;;;;
;Firth of Forth;;;;;;;;;;;;;
;The Wash;;;;;;;;;;;;;
;Dogger-bank;;;;;;;;;;;;;
;Onega;;;;;;;;;;;;;
;North Sea;;;;;;;;;;;;;
;The Sound;;;;;;;;;;;;;
;Gulf of Helholland;;;;;;;;;;;;;
;Kattegat;;;;;;;;;;;;;
;Gulf of Danzig;;;;;;;;;;;;;
;Hanö-bukten;;;;;;;;;;;;;
;Baltic Sea;;;;;;;;;;;;;
;Ålands Hav;;;;;;;;;;;;;
;Gulf of Finland;;;;;;;;;;;;;
;Gulf of Bothnia;;;;;;;;;;;;;
;Gulf of Bothnia;;;;;;;;;;;;;
;Iles d'la Manche;;;;;;;;;;;;;
;Hibernicum Occeanum;;;;;;;;;;;;;
;Mediterranean Sea;;;;;;;;;;;;;
;Lake Peipus;;;;;;;;;;;;;
;Lake Yalpug;;;;;;;;;;;;;
;Coast of Asturias;;;;;;;;;;;;;
;Northern Bay of Biscay;;;;;;;;;;;;;
;Celtic Sea;;;;;;;;;;;;;
